k: 1 ,beta: 0.0 -----> mean: 0.7943 ,std: 0.0042 ,maximum accuracy: 0.8
k: 8 ,beta: 0.2 -----> mean: 0.8249 ,std: 0.0029 ,maximum accuracy: 0.829
k: 8 ,beta: 0.3 -----> mean: 0.8396 ,std: 0.0042 ,maximum accuracy: 0.846
k: 8 ,beta: 0.4 -----> mean: 0.8398 ,std: 0.0047 ,maximum accuracy: 0.848
k: 8 ,beta: 0.5 -----> mean: 0.8427 ,std: 0.0028 ,maximum accuracy: 0.847
k: 8 ,beta: 0.6 -----> mean: 0.8396 ,std: 0.003 ,maximum accuracy: 0.845
k: 8 ,beta: 0.7 -----> mean: 0.8391 ,std: 0.0037 ,maximum accuracy: 0.845
k: 8 ,beta: 0.8 -----> mean: 0.8388 ,std: 0.0027 ,maximum accuracy: 0.846
k: 8 ,beta: 0.9 -----> mean: 0.842 ,std: 0.0029 ,maximum accuracy: 0.847
k: 8 ,beta: 1.0 -----> mean: 0.8396 ,std: 0.0041 ,maximum accuracy: 0.847
k: 9 ,beta: 0.0 -----> mean: 0.7961 ,std: 0.0064 ,maximum accuracy: 0.807
k: 9 ,beta: 0.1 -----> mean: 0.8219 ,std: 0.0047 ,maximum accuracy: 0.828
k: 9 ,beta: 0.2 -----> mean: 0.8274 ,std: 0.0039 ,maximum accuracy: 0.834
k: 9 ,beta: 0.3 -----> mean: 0.8358 ,std: 0.0054 ,maximum accuracy: 0.843
k: 9 ,beta: 0.4 -----> mean: 0.8388 ,std: 0.0064 ,maximum accuracy: 0.848
k: 9 ,beta: 0.5 -----> mean: 0.8395 ,std: 0.0046 ,maximum accuracy: 0.846
k: 9 ,beta: 0.6 -----> mean: 0.8382 ,std: 0.0044 ,maximum accuracy: 0.846
k: 9 ,beta: 0.7 -----> mean: 0.842 ,std: 0.0025 ,maximum accuracy: 0.846
k: 9 ,beta: 0.8 -----> mean: 0.8417 ,std: 0.0038 ,maximum accuracy: 0.848
k: 9 ,beta: 0.9 -----> mean: 0.8413 ,std: 0.002 ,maximum accuracy: 0.844
k: 9 ,beta: 1.0 -----> mean: 0.8379 ,std: 0.0027 ,maximum accuracy: 0.845
k: 10 ,beta: 0.0 -----> mean: 0.7937 ,std: 0.002 ,maximum accuracy: 0.797
k: 10 ,beta: 0.1 -----> mean: 0.8172 ,std: 0.0029 ,maximum accuracy: 0.823
k: 10 ,beta: 0.2 -----> mean: 0.8274 ,std: 0.0027 ,maximum accuracy: 0.833
k: 10 ,beta: 0.3 -----> mean: 0.8357 ,std: 0.0032 ,maximum accuracy: 0.842
k: 10 ,beta: 0.4 -----> mean: 0.8414 ,std: 0.0036 ,maximum accuracy: 0.848
k: 10 ,beta: 0.5 -----> mean: 0.8408 ,std: 0.0042 ,maximum accuracy: 0.849
k: 10 ,beta: 0.6 -----> mean: 0.8397 ,std: 0.003 ,maximum accuracy: 0.844
k: 10 ,beta: 0.7 -----> mean: 0.8442 ,std: 0.0031 ,maximum accuracy: 0.847
k: 10 ,beta: 0.8 -----> mean: 0.8364 ,std: 0.0025 ,maximum accuracy: 0.841
k: 10 ,beta: 0.9 -----> mean: 0.8408 ,std: 0.0031 ,maximum accuracy: 0.845
k: 10 ,beta: 1.0 -----> mean: 0.8355 ,std: 0.0038 ,maximum accuracy: 0.845
k: 15 ,beta: 0.0 -----> mean: 0.7981 ,std: 0.003 ,maximum accuracy: 0.802
k: 15 ,beta: 0.1 -----> mean: 0.8169 ,std: 0.0038 ,maximum accuracy: 0.825
k: 15 ,beta: 0.2 -----> mean: 0.8319 ,std: 0.0041 ,maximum accuracy: 0.842
k: 15 ,beta: 0.3 -----> mean: 0.8349 ,std: 0.0022 ,maximum accuracy: 0.839
k: 15 ,beta: 0.4 -----> mean: 0.8461 ,std: 0.005 ,maximum accuracy: 0.858
k: 15 ,beta: 0.5 -----> mean: 0.8454 ,std: 0.0035 ,maximum accuracy: 0.852
k: 15 ,beta: 0.6 -----> mean: 0.8413 ,std: 0.0041 ,maximum accuracy: 0.848
k: 15 ,beta: 0.7 -----> mean: 0.8411 ,std: 0.0027 ,maximum accuracy: 0.846
k: 15 ,beta: 0.8 -----> mean: 0.8427 ,std: 0.0042 ,maximum accuracy: 0.849
k: 15 ,beta: 0.9 -----> mean: 0.8424 ,std: 0.0029 ,maximum accuracy: 0.847
k: 15 ,beta: 1.0 -----> mean: 0.838 ,std: 0.0054 ,maximum accuracy: 0.847
k: 20 ,beta: 0.0 -----> mean: 0.8005 ,std: 0.0064 ,maximum accuracy: 0.816
k: 20 ,beta: 0.1 -----> mean: 0.8158 ,std: 0.0025 ,maximum accuracy: 0.819
k: 20 ,beta: 0.2 -----> mean: 0.8269 ,std: 0.0028 ,maximum accuracy: 0.831
k: 20 ,beta: 0.3 -----> mean: 0.8429 ,std: 0.0032 ,maximum accuracy: 0.848
k: 20 ,beta: 0.4 -----> mean: 0.8476 ,std: 0.003 ,maximum accuracy: 0.852
k: 20 ,beta: 0.5 -----> mean: 0.8503 ,std: 0.0032 ,maximum accuracy: 0.857
k: 20 ,beta: 0.6 -----> mean: 0.8461 ,std: 0.0041 ,maximum accuracy: 0.853
k: 20 ,beta: 0.7 -----> mean: 0.8454 ,std: 0.003 ,maximum accuracy: 0.85
k: 20 ,beta: 0.8 -----> mean: 0.8403 ,std: 0.0032 ,maximum accuracy: 0.844
k: 20 ,beta: 0.9 -----> mean: 0.8445 ,std: 0.0034 ,maximum accuracy: 0.852
k: 20 ,beta: 1.0 -----> mean: 0.8362 ,std: 0.0036 ,maximum accuracy: 0.843
k: 25 ,beta: 0.0 -----> mean: 0.8018 ,std: 0.0043 ,maximum accuracy: 0.809
k: 25 ,beta: 0.1 -----> mean: 0.8155 ,std: 0.0032 ,maximum accuracy: 0.821
k: 25 ,beta: 0.2 -----> mean: 0.8259 ,std: 0.0025 ,maximum accuracy: 0.83
k: 25 ,beta: 0.3 -----> mean: 0.8357 ,std: 0.0032 ,maximum accuracy: 0.84
k: 25 ,beta: 0.4 -----> mean: 0.8461 ,std: 0.0029 ,maximum accuracy: 0.85
k: 25 ,beta: 0.5 -----> mean: 0.8474 ,std: 0.0031 ,maximum accuracy: 0.852
k: 25 ,beta: 0.6 -----> mean: 0.8429 ,std: 0.0028 ,maximum accuracy: 0.847
k: 25 ,beta: 0.7 -----> mean: 0.8428 ,std: 0.0026 ,maximum accuracy: 0.847
k: 25 ,beta: 0.8 -----> mean: 0.8388 ,std: 0.0044 ,maximum accuracy: 0.847
k: 25 ,beta: 0.9 -----> mean: 0.8401 ,std: 0.0029 ,maximum accuracy: 0.844
k: 25 ,beta: 1.0 -----> mean: 0.8318 ,std: 0.0055 ,maximum accuracy: 0.84
k: 30 ,beta: 0.0 -----> mean: 0.8082 ,std: 0.0055 ,maximum accuracy: 0.816
k: 30 ,beta: 0.1 -----> mean: 0.816 ,std: 0.0041 ,maximum accuracy: 0.823
k: 30 ,beta: 0.2 -----> mean: 0.8209 ,std: 0.0025 ,maximum accuracy: 0.824
k: 30 ,beta: 0.3 -----> mean: 0.8333 ,std: 0.0032 ,maximum accuracy: 0.838
k: 30 ,beta: 0.4 -----> mean: 0.8447 ,std: 0.005 ,maximum accuracy: 0.851
k: 30 ,beta: 0.5 -----> mean: 0.8453 ,std: 0.0039 ,maximum accuracy: 0.852
k: 30 ,beta: 0.6 -----> mean: 0.844 ,std: 0.004 ,maximum accuracy: 0.849
k: 30 ,beta: 0.7 -----> mean: 0.8442 ,std: 0.0029 ,maximum accuracy: 0.85
k: 30 ,beta: 0.8 -----> mean: 0.8412 ,std: 0.003 ,maximum accuracy: 0.846
k: 30 ,beta: 0.9 -----> mean: 0.8398 ,std: 0.0027 ,maximum accuracy: 0.844
k: 30 ,beta: 1.0 -----> mean: 0.8312 ,std: 0.0028 ,maximum accuracy: 0.835
k: 35 ,beta: 0.0 -----> mean: 0.8037 ,std: 0.0038 ,maximum accuracy: 0.811
k: 35 ,beta: 0.1 -----> mean: 0.8164 ,std: 0.0054 ,maximum accuracy: 0.824
k: 35 ,beta: 0.2 -----> mean: 0.8245 ,std: 0.0034 ,maximum accuracy: 0.831
k: 35 ,beta: 0.3 -----> mean: 0.8334 ,std: 0.0039 ,maximum accuracy: 0.84
k: 35 ,beta: 0.4 -----> mean: 0.8422 ,std: 0.0047 ,maximum accuracy: 0.848
k: 35 ,beta: 0.5 -----> mean: 0.8455 ,std: 0.003 ,maximum accuracy: 0.85
k: 35 ,beta: 0.6 -----> mean: 0.8415 ,std: 0.0027 ,maximum accuracy: 0.845
k: 35 ,beta: 0.7 -----> mean: 0.8416 ,std: 0.0028 ,maximum accuracy: 0.846
k: 35 ,beta: 0.8 -----> mean: 0.8414 ,std: 0.004 ,maximum accuracy: 0.848
k: 35 ,beta: 0.9 -----> mean: 0.8414 ,std: 0.0035 ,maximum accuracy: 0.848
k: 35 ,beta: 1.0 -----> mean: 0.8305 ,std: 0.0014 ,maximum accuracy: 0.832
k: 40 ,beta: 0.0 -----> mean: 0.8072 ,std: 0.0048 ,maximum accuracy: 0.813
k: 40 ,beta: 0.1 -----> mean: 0.8168 ,std: 0.0037 ,maximum accuracy: 0.822
k: 40 ,beta: 0.2 -----> mean: 0.8211 ,std: 0.0032 ,maximum accuracy: 0.825
k: 40 ,beta: 0.3 -----> mean: 0.8341 ,std: 0.0033 ,maximum accuracy: 0.841
k: 40 ,beta: 0.4 -----> mean: 0.8403 ,std: 0.003 ,maximum accuracy: 0.844
k: 40 ,beta: 0.5 -----> mean: 0.8416 ,std: 0.0039 ,maximum accuracy: 0.848
k: 40 ,beta: 0.6 -----> mean: 0.8423 ,std: 0.005 ,maximum accuracy: 0.85
k: 40 ,beta: 0.7 -----> mean: 0.8442 ,std: 0.0025 ,maximum accuracy: 0.849
k: 40 ,beta: 0.8 -----> mean: 0.8469 ,std: 0.0027 ,maximum accuracy: 0.852
k: 40 ,beta: 0.9 -----> mean: 0.8438 ,std: 0.0037 ,maximum accuracy: 0.849
k: 40 ,beta: 1.0 -----> mean: 0.8363 ,std: 0.0055 ,maximum accuracy: 0.849
k: 45 ,beta: 0.0 -----> mean: 0.8099 ,std: 0.003 ,maximum accuracy: 0.815
k: 45 ,beta: 0.1 -----> mean: 0.8139 ,std: 0.0039 ,maximum accuracy: 0.818
k: 45 ,beta: 0.2 -----> mean: 0.8225 ,std: 0.0034 ,maximum accuracy: 0.826
k: 45 ,beta: 0.3 -----> mean: 0.8326 ,std: 0.0017 ,maximum accuracy: 0.836
k: 45 ,beta: 0.4 -----> mean: 0.8368 ,std: 0.0065 ,maximum accuracy: 0.845
k: 45 ,beta: 0.5 -----> mean: 0.8422 ,std: 0.0046 ,maximum accuracy: 0.851
k: 45 ,beta: 0.6 -----> mean: 0.8447 ,std: 0.0043 ,maximum accuracy: 0.851
k: 45 ,beta: 0.7 -----> mean: 0.846 ,std: 0.002 ,maximum accuracy: 0.85
k: 45 ,beta: 0.8 -----> mean: 0.8459 ,std: 0.0027 ,maximum accuracy: 0.85
k: 45 ,beta: 0.9 -----> mean: 0.8481 ,std: 0.0057 ,maximum accuracy: 0.855
k: 45 ,beta: 1.0 -----> mean: 0.8409 ,std: 0.0055 ,maximum accuracy: 0.85
k: 50 ,beta: 0.0 -----> mean: 0.8073 ,std: 0.0024 ,maximum accuracy: 0.812
k: 50 ,beta: 0.1 -----> mean: 0.8112 ,std: 0.0032 ,maximum accuracy: 0.816
k: 50 ,beta: 0.2 -----> mean: 0.8191 ,std: 0.0041 ,maximum accuracy: 0.825
k: 50 ,beta: 0.3 -----> mean: 0.8319 ,std: 0.0034 ,maximum accuracy: 0.838
k: 50 ,beta: 0.4 -----> mean: 0.8367 ,std: 0.0031 ,maximum accuracy: 0.843
k: 50 ,beta: 0.5 -----> mean: 0.842 ,std: 0.0035 ,maximum accuracy: 0.848
k: 50 ,beta: 0.6 -----> mean: 0.8474 ,std: 0.0052 ,maximum accuracy: 0.856
k: 50 ,beta: 0.7 -----> mean: 0.8498 ,std: 0.0041 ,maximum accuracy: 0.857
k: 50 ,beta: 0.8 -----> mean: 0.8523 ,std: 0.0043 ,maximum accuracy: 0.859
k: 50 ,beta: 0.9 -----> mean: 0.8501 ,std: 0.0059 ,maximum accuracy: 0.857
k: 50 ,beta: 1.0 -----> mean: 0.8433 ,std: 0.0041 ,maximum accuracy: 0.85
